textID,tweet_text,sentiment
1957142715,"Taking back the HORRIBLE shoes my mum made me get.. urgggh. They are some nasty footwear! Problem is, I can't find any other shoes!",negative
1957143446,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,negative
1957143679,Wishes you hadn't teased me with movie night,positive
1957144247,"dont know why so tired today  bye, time for beddy",negative
1957145383,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today",negative
1957145483,friends from Traveller's Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.,negative
1957145531,night 5 not talking to my victor  i'm so bored at night now. grrrr i hate this shit,negative
1957145546,I am going to die tomorrow night.  @emilazy should be here.,negative
1957145817,"gonna get off to try and catch some Z's, no more high school after tomorrow! which really sucks  i wish i didn't have to grow up!",negative
1957145956,should be sleeping.  lost my voice a couple day ago.,negative
1957146502,big day 2day the xt launch was amazing! so much free stuff thanx 2 the edge and telecom! found the phone i want...cnt afford it yet tho,positive
1957146742,"@bethBABE4 Oh yeah, i'm the poorest person of all. But i shouldnt joke about that, poor other people",negative
1957147097,@janesas_mommy oh  well i hope she gets better,positive
1957147618,@colstewart You're cycling tho' that's good. Healthy eating  Healthy and eating are a contradiction in terms.,positive
1957147658,Sooo.....I'm kinda o sick n tired of the bs that guys dish out  !!!!!!!!,negative
1957147848,So wish the Carlton game was on live  stupid channel 7 lol.,negative
1957148955,i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent @yellowshirts,positive
1957149170,@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that,positive
1957149458,@letsgeticecream I miss you!  Come to Michigan like now....I can't wait till July,negative
1957149571,@talentdmrripley  maybe a good night's sleep for everyone?,positive
1957150173,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it.",negative
1957150281,@BriannaBanshee such a dissapointment  hhaha,negative
1957150332,"@4EvaAFanOfPaula hun are you okay? I see alot of your posts your exercising like mad,not eating or sleeping",negative
1957150462,oh no my tweetdeck is malfunctioning :O il have web will its fixd,negative
1957150576,"@ElectraX ...i'm sorry about you are still sick  u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)",negative
1957151064,@maliciousmandy1 Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday,negative
1957151134,@carrotmadman6 What happened? I'm afraid I missed a large part of the story,negative
1957151415,@anthothemantho Hell yes. I'm too late.,negative
1957151709,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv,negative
1957151748,Just got my ass kicked in Tripoly lol  I got such bad cards... i suck,negative
1957151886,"creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie",positive
1957152849,Ahhhhh! My &quot;Let The Right One In&quot; DVD broke,negative
1957153131,"@drewseeley hey i loved ACS but i had to see it online, is not here yet   cant wait to buy it!!! you look amazing there",positive
1957153763,fml my work uniform is on the washing line,negative
1957153898,ohh shit i just realized she still not talking to me  it b like dat some times..,negative
1957153926,"on my 42nd written fuck.. i get less ideas every day, and every day",negative
1957154044,"@MelissaLynnette naw, it doesnt match up LOL and i have no shenanigans to discuss...  but i did do the thing...",negative
1957154062,"@mayora not this part, unfortunately.",negative
1957154220,"@soverpeck dude, i didn't know it was a personal experience. sorry something like that went down",negative
1957154452,@A_Lay aww well I just randomly woke up and now I can't sleep! Too many things on my mind,negative
1957154606,@donperignon me too baby... Miss you,negative
1957155610,@hammett I wish I could have time for my xbox  project all tied,positive
1957155968,all my pancakes always end up soggy.,negative
1957156210,"4 very big ???zongzi) for lunch, ate more, but not work more.Work less but eat more, what  can I do w/h it? Too useless become.",negative
1957156484,"sososo bummed, like really bummed, i hate this rain, ruin my date...",negative
1957156949,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead",negative
1957157433,Wow. That hurt way worse than i thought it would.,negative
1957157469,Why do none of my thoughts make sense when I'm sober?,negative
1957157790,@MsAKAtainment I know right  but hopefully something comes up though,positive
1957158373,I cant to sleep and tomorrow i must wake up too early,negative
1957159693,"so bored, i have a headache.",negative
1957160024,feels like crap whenever she lays down. @)(1+-'$#! I hate heartburn &amp; backaches!,negative
1957160410,@katiefreeze I miss you!!!! It's lonely and empty without you!  http://yfrog.com/3o3zxoj,negative
1957160631,Missing Everyone,negative
1957160649,"Should have gone to bed ages ago, damn you tedtalks!  Gotta get up early too",negative
1957160993,another build failed! something is not right in the big scheme of things!,negative
1957162285,I keep on falling asleep when I'm suppose to be awake. I miss my babyy..,negative
1957162853,On my way to nottingham..I so don't want to be going,negative
1957163152,I need to wake up earlier so I'm actually tired enough to fall asleep,negative
1957164444,@Jordalynn omg you've never seen 'the Ring' its a creppy ass movie,negative
1957165693,@AnnetteStatus I luv urs! admitting niley with a kiss (: but then they change their minds  haha &amp; demi/sterling (: not jemi but still cute,positive
1957165874,@ecctv If it makes you feel better I lost 10 overnight cause I posted a picture of a baby,positive
1957165933,is still sick  sigh,negative
1957166877,i feel really weird,negative
1957166935,@future_perfect I'm trying to self learn photoshop but it's not going so well!,negative
1957167387,Steam Punlk fashion show at Anime North and for the first year since TorCon we aren't back til @Anticipationsf &amp; missed it,negative
1957167519,my throat hurts  gonna go read and go to bed. text mee!,negative
1957168110,I am dying to hangout on a Friday afternoon...,positive
1957168222,mannnn..... @alllyy_ got an iphone!!! im jealous....  http://bit.ly/NgnaR,negative
1957168966,Wondering how come mcdonalds take so long to deliver my food.,negative
1957169086,"@desdoulas Ya, the weather has been super weird here. It looked like it was gonna rain today but of course it didn't, darnitt,",negative
1957169132,"@kenyaimagine ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry",negative
1957169154,Will miss nostalgia ... everyone please kick tushar,negative
1957169213,Sooo.....I'm kind of sick n tired of the bs that guys dish out  !!!!!!!!,negative
1957169451,"@StarOnMaineSt idk lol my head hurts. rly bad. &amp; so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit",negative
1957170158,@keytar @badtwin BUT THEY ARE EXPENSIVE.,negative
1957170232,"WTF facebook just cleared out my whole survey and i was on the last q, this night gets better and better  what else is next?",positive
1957171202,@Deziree_Divine take my advice lookin through the phone cost me my relationship,positive
1957172292,Its weird being at the guy's house without them here. I don't like it,negative
1957172370,FUCK wasting deodorant... i aint goin no where... i aint havin company  let me funk it to ya!,negative
1957172893,@summer_eyes I wish I knew!  The curse of Tumblr.,positive
1957174125,Just finished watching the series return of the Chasers War on Everything - really quite crap compared to how it used to be,negative
1957174207,http://twitpic.com/664b7 - miss my bestfriend :'( now she left school,negative
1957174335,OUCH! my earphones just shocked me,negative
1957174342,@allyycase I'm trying to sleep!!! It's not working,negative
1957175219,Tummy hurts,negative
1957175518,"@allysonalfonso haha, its under 18 :@ so ive got no one to go with  curse none of my friends liking TAI lol",negative
1957175560,"Gorgeous weather, but no bike",positive
1957176357,Blackout in the city is never good,negative
1957176603,@angelazodiak Aww maybe i traumatized her.,negative
1957177654,"@mrskutcher  Where I live, all the small markets deliver their day-old bread to the food bank, but times are really tough, even for me",negative
1957179054,Ugh. Too much happened today. I really need a hug,negative
1957179157,boring. i wanna go for taekwando,negative
1957180100,My tongue still hurts.  I need to sleep!!!,negative
1957181400,@JWess awww  ok lol hopefully by than im still here and not back over in the states,positive
1957181879,needs a little lie down. not feeling great today. boo,negative
1957181947,Have decided I just can't stand @GuyKawasaki's Alltop spam any longer.,negative
1957182382,i miss rich,negative
1957183352,"THIS TWITTER SHIT BORES ME, NOW I C Y I HAVEN'T BEEN ON HERE IN A MONTH",negative
1957183897,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it,negative
1957185446,"@scotty_mcc bye, Scotty!  i'm gonna miss you. ily&lt;333",positive
1957185625,New Comment On Jowki:  I wish I had the time to blog more often  http://cli.gs/ZzRe1P,positive
